homepage_url,snapshot_url,word_count,internal_link_count,image_count,has_team_page,has_product_page,error
http://uromedica-inc.com,,,,,,,No snapshot found
http://uromovies.com,,,,,,,No snapshot found
http://urosens.com,,,,,,,No snapshot found
http://www.urovamed.com/,,,,,,,No snapshot found
http://www.ursaspace.com,,,,,,,No snapshot found
http://blog.urtak.com/2013/goodbye-for-now/,,,,,,,No snapshot found
http://www.urthecast.com,,,,,,,No snapshot found
http://www.urturn.com,,,,,,,No snapshot found
http://www.uruut.com,,,,,,,No snapshot found
http://urx.com,,,,,,,No snapshot found
http://usbiologic.com/,,,,,,,No snapshot found
http://www.usdatacorporation.com,,,,,,,No snapshot found
http://www.usdataworks.com,,,,,,,No snapshot found
http://www.usdrumsupply.com,,,,,,,No snapshot found
http://sdrycleaning.com,,,,,,,No snapshot found
http://emicus.com,,,,,,,No snapshot found
http://www.usemergency.org,,,,,,,No snapshot found
http://ushealthbroker.com,,,,,,,No snapshot found
http://ushcinc.com/,,,,,,,No snapshot found
http://www.ushealthvest.com,,,,,,,No snapshot found
https://us-ignite.org/,,,,,,,No snapshot found
http://usmedinnovations.com,,,,,,,No snapshot found
http://usmeoh.com,,,,,,,No snapshot found
http://usgpchampionship.com/,http://web.archive.org/web/20130516030632/http://usgpchampionship.com/,,,,,,Failed to extract features after retries
http://USPrimaterescue.webs.com,,,,,,,No snapshot found
http://www.uspreventivemedicine.com,,,,,,,No snapshot found
http://www.usregroup.com,,,,,,,No snapshot found
http://stmaterialconstruction.com,,,,,,,No snapshot found
http://ushealth-group.com,,,,,,,No snapshot found
http://www.usatech.com,,,,,,,No snapshot found
http://www.usafashionproject.com,,,,,,,No snapshot found
http://www.usadiscounters.net,,,,,,,No snapshot found
http://usabilitytools.com,,,,,,,No snapshot found
http://www.usbpromos.com,,,,,,,No snapshot found
http://www.usarium.com,,,,,,,No snapshot found
http://usarad.com/,https://web.archive.org/web/20150328160928/http://usarad.com/,518.0,10.0,43.0,True,False,
http://usbek-et-rica.fr,,,,,,,No snapshot found
http://usconnectholdings.com,,,,,,,No snapshot found
http://www.USDMint.com,,,,,,,No snapshot found
http://www.uscreen.tv,,,,,,,No snapshot found
http://usable.com,http://web.archive.org/web/20090420012659/http://www.usable.com/,,,,,,Failed to extract features after retries
http://dxstandards.com,,,,,,,No snapshot found
http://www.useitbetter.com,,,,,,,No snapshot found
http://usefulsystemsinc.com,,,,,,,No snapshot found
http://www.usens.com/,,,,,,,No snapshot found
http://www.userinterface.com,,,,,,,No snapshot found
http://www.userlocal.jp/,,,,,,,No snapshot found
http://www.user1st.com/,,,,,,,No snapshot found
http://www.useradgents.com,,,,,,,No snapshot found
http://www.userapp.io,,,,,,,No snapshot found
http://usefulatnight.com,http://web.archive.org/web/20121208063740/http://usefulatnight.com/,,,,,,Failed to extract features after retries
http://userreplay.com,http://web.archive.org/web/20111124140500/http://www.userreplay.com/,,,,,,Failed to extract features after retries
https://userbin.com/,,,,,,,No snapshot found
http://www.useready.com,,,,,,,No snapshot found
https://usercycle.com,https://web.archive.org/web/20141218084711/https://usercycle.com,0.0,0.0,0.0,False,False,
http://www.userfox.com,,,,,,,No snapshot found
http://www.useriq.com,,,,,,,No snapshot found
http://www.cxengage.com,,,,,,,No snapshot found
http://usabilla.com,http://web.archive.org/web/20110615131054/http://usabilla.com/,,,,,,Failed to extract features after retries
http://www.usermojo.com,,,,,,,No snapshot found
http://www.userscout.com,,,,,,,No snapshot found
http://www.usermind.com,,,,,,,No snapshot found
http://www.userlike.com,http://web.archive.org/web/20120227053740/http://userlike.com/?,7.0,0.0,0.0,False,False,
https://usersnap.com,,,,,,,No snapshot found
http://www.userstorylab.com,,,,,,,No snapshot found
http://www.usertesting.com,,,,,,,No snapshot found
http://www.userjoy.com.tw,http://web.archive.org/web/20061008053951/http://www.userjoy.com.tw/,,,,,,Failed to extract features after retries
http://UserVoice.com,,,,,,,No snapshot found
http://usetrace.com,,,,,,,No snapshot found
http://usetime.co,,,,,,,No snapshot found
http://www.usetogether.com,,,,,,,No snapshot found
http://useum.org,,,,,,,No snapshot found
http://usgimedical.com,,,,,,,No snapshot found
http://www.usherbuddy.com,,,,,,,No snapshot found
http://www.ushare.com.br,,,,,,,No snapshot found
http://www.userzoom.com,http://web.archive.org/web/20080731163049/http://www.userzoom.com/,,,,,,Failed to extract features after retries
http://www.uship.com,,,,,,,No snapshot found
http://www.usine.io,,,,,,,No snapshot found
http://www.usingmiles.com,,,,,,,No snapshot found
http://uskape.com,,,,,,,No snapshot found
http://www.ushahidi.com,http://web.archive.org/web/20080730012239/http://www.ushahidi.com/,,,,,,Failed to extract features after retries
http://usmeu.com,,,,,,,No snapshot found
http://www.usmdinc.com,,,,,,,No snapshot found
http://www.gouspack.com/,http://web.archive.org/web/20150221061220/http://www.gouspack.com/,286.0,30.0,3.0,False,False,
http://www.ushi.com,http://web.archive.org/web/20090904032425/http://ushi.com/,,,,,,Failed to extract features after retries
http://usound.com.ar/,,,,,,,No snapshot found
http://www.uspeaklanguages.com,,,,,,,No snapshot found
http://ustadium.com/,,,,,,,No snapshot found
http://www.ustrendy.com,,,,,,,No snapshot found
http://ustyme.com,,,,,,,No snapshot found
http://www.usretina.com,http://web.archive.org/web/20141230055418/http://www.usretina.com/,,,,,,Failed to extract features after retries
http://utahstreetlabs.com/,,,,,,,No snapshot found
http://www.ustream.tv,http://web.archive.org/web/20071128025214/http://www.ustream.tv/,,,,,,Failed to extract features after retries
http://southtownesurgery.com,,,,,,,No snapshot found
http://www.utan.com,,,,,,,No snapshot found
http://ustudio.com,http://web.archive.org/web/20110201164119/http://ustudio.com/,,,,,,Failed to extract features after retries
http://utapthat.com,,,,,,,No snapshot found
http://www.utelworld.com/,,,,,,,No snapshot found
http://www.utilicomnetworks.com/,,,,,,,No snapshot found
http://www.utilidata.com,,,,,,,No snapshot found
http://www.uesenergy.co.uk,,,,,,,No snapshot found
http://www.utilityfunding.com,,,,,,,No snapshot found
http://www.utilicase.com,http://web.archive.org/web/20101123045727/http://utilicase.com/,,,,,,Failed to extract features after retries
http://utilityscalesolar.com/Home_Page.html,,,,,,,No snapshot found
http://www.utilizehealth.co,,,,,,,No snapshot found
http://www.utoopia.com,,,,,,,No snapshot found
http://www.utility.com,http://web.archive.org/web/20001019031354/http://utility.com/,,,,,,Failed to extract features after retries
http://www.utilitymanage.com,http://web.archive.org/web/20150914185631/http://utilitymanage.com/,,,,,,Failed to extract features after retries
http://www.utopia.de/,,,,,,,No snapshot found
http://www.utrack.tv,,,,,,,No snapshot found
http://utkarshmfi.com,http://web.archive.org/web/20110904044542/http://utkarshmfi.com/,,,,,,Failed to extract features after retries
http://utrail.me,,,,,,,No snapshot found
http://www.utopiainc.com,http://web.archive.org/web/20120510194625/http://www.utopiainc.com/,,,,,,Failed to extract features after retries
http://www.utrechtart.com,,,,,,,No snapshot found
http://utrip.com,,,,,,,No snapshot found
http://www.utopy.com,http://web.archive.org/web/20080920034211/http://www.utopy.com/,,,,,,Failed to extract features after retries
http://www.uusee.com,,,,,,,No snapshot found
http://www.utstar.com,,,,,,,No snapshot found
http://uuzuche.com,,,,,,,No snapshot found
http://www.uversity.com,,,,,,,No snapshot found
http://www.uvflutech.com,,,,,,,No snapshot found
http://utterz.com,http://web.archive.org/web/20070718131416/http://www.utterz.com/,,,,,,Failed to extract features after retries
http://uvlrx.com,,,,,,,No snapshot found
http://www.uucun.com/,http://web.archive.org/web/20090303224911/http://www.uucun.com/,,,,,,Failed to extract features after retries
http://www.uvinum.com,http://web.archive.org/web/20100630170712/http://www.uvinum.com/,,,,,,Failed to extract features after retries
http://uvore.com,,,,,,,No snapshot found
http://www.uwitechnology.com,,,,,,,No snapshot found
http://www.uxarmy.com,,,,,,,No snapshot found
http://uvize.com,http://web.archive.org/web/20131118054505/http://uvize.com/,,,,,,Failed to extract features after retries
http://www.uxcam.com,,,,,,,No snapshot found
http://uxflip.com,,,,,,,No snapshot found
http://uxpin.com,,,,,,,No snapshot found
http://www.xin.com/,https://web.archive.org/web/20140104102952/http://www.xin.com/,86.0,0.0,2.0,False,False,
http://www.uzabase.com/en/,,,,,,,No snapshot found
http://jp.vcube.com,,,,,,,No snapshot found
http://www.uxpsystems.com,http://web.archive.org/web/20150325085520/http://www.uxpsystems.com/,,,,,,Failed to extract features after retries
http://vio-pov.com,,,,,,,No snapshot found
http://www.vilabs.com,,,,,,,No snapshot found
http://www.uya100.com,http://web.archive.org/web/20110531013111/http://www.uya100.com/,,,,,,Failed to extract features after retries
http://www.v-key.com,https://web.archive.org/web/20120624075453/http://www.v-key.com,170.0,4.0,2.0,False,False,
http://www.uzwan.cn,http://web.archive.org/web/20131019035819/http://www.uzwan.cn/,,,,,,Failed to extract features after retries
http://www.vmetv.com,,,,,,,No snapshot found
http://www.vsensemedical.com/,,,,,,,No snapshot found
http://www.vships.com,,,,,,,No snapshot found
http://v2ratings.com,,,,,,,No snapshot found
http://v3sys.com,,,,,,,No snapshot found
http://www.vaamo.de,,,,,,,No snapshot found
http://vaasaball.fi,,,,,,,No snapshot found
http://www.v-motech.com,http://web.archive.org/web/20141222122058/http://www.v-motech.com/,,,,,,Failed to extract features after retries
http://www.v2contact.com/,http://web.archive.org/web/20130719054410/http://v2contact.com/,425.0,0.0,5.0,False,False,
https://vacatia.com,,,,,,,No snapshot found
http://vaavud.com,https://web.archive.org/web/20140314171556/http://vaavud.com,755.0,16.0,13.0,False,False,
http://www.vacabnb.com,,,,,,,No snapshot found
http://www.vacationfutures.com,,,,,,,No snapshot found
http://vaccibody.com,http://web.archive.org/web/20121021005544/http://www.vaccibody.com/,207.0,0.0,2.0,False,False,
http://www.vaccinogeninc.com,,,,,,,No snapshot found
http://www.vaccsys.com,,,,,,,No snapshot found
http://www.vacunek.com,,,,,,,No snapshot found
http://vacomllc.com/,,,,,,,No snapshot found
http://vaddio.com,,,,,,,No snapshot found
http://vadio.com,,,,,,,No snapshot found
http://www.vaimi.com,,,,,,,No snapshot found
http://www.vainpursuits.com,,,,,,,No snapshot found
http://www.vadium.com,http://web.archive.org/web/20141202170918/http://www.vadium.com/,,,,,,Failed to extract features after retries
http://www.vairex.com,,,,,,,No snapshot found
http://vadxx.com,http://web.archive.org/web/20140111003826/http://www.vadxx.com/,,,,,,Failed to extract features after retries
http://vahna.com/,http://web.archive.org/web/20140916113751/http://vahna.com/,,,,,,Failed to extract features after retries
http://vakast.com,,,,,,,No snapshot found
http://www.valant.com,,,,,,,No snapshot found
http://vaioni.com,http://web.archive.org/web/20130831083606/http://www.vaioni.com/,,,,,,Failed to extract features after retries
http://www.valcaremedical.com,,,,,,,No snapshot found
http://www.valcrestpharma.com,,,,,,,No snapshot found
http://www.valderm.dk,,,,,,,No snapshot found
http://valen.com,,,,,,,No snapshot found
http://www.vaivolta.com.br,http://web.archive.org/web/20141025224353/http://vaivolta.com.br/?,,,,,,Failed to extract features after retries
http://www.valpm.com,http://web.archive.org/web/20130202073557/http://www.valpm.com/,,,,,,Failed to extract features after retries
http://www.valencehealth.com,https://web.archive.org/web/20120610080912/http://www.valencehealth.com,454.0,52.0,14.0,False,False,
http://www.valencell.com,,,,,,,No snapshot found
http://www.valens.com,,,,,,,No snapshot found
http://goexcursion.net,,,,,,,No snapshot found
http://www.valentiabiopharma.com,,,,,,,No snapshot found
http://valerion.com,http://web.archive.org/web/20130501100727/http://valerion.com/,154.0,0.0,1.0,False,False,
http://valentx.com,http://web.archive.org/web/20090912061724/http://www.valentx.com/,2.0,0.0,1.0,False,False,
http://valerion.com,,,,,,,No snapshot found
http://www.valence.com,http://web.archive.org/web/20100309110005/http://www.valence.com/,,,,,,Failed to extract features after retries
http://www.valeritas.com,,,,,,,No snapshot found
http://www.valet.io/,https://web.archive.org/web/20130709203223/http://www.valet.io/,434.0,5.0,12.0,False,False,
http://www.valetanywhere.com/,,,,,,,No snapshot found
http://www.valinano.com/,,,,,,,No snapshot found
http://validic.com,,,,,,,No snapshot found
http://www.validas.com,http://web.archive.org/web/20071228235717/http://validas.com/,8.0,0.0,0.0,False,False,
https://validately.com/,,,,,,,No snapshot found
http://www.validityinc.com,,,,,,,No snapshot found
http://www.validusdc.com,,,,,,,No snapshot found
http://validroid.com,,,,,,,No snapshot found
http://www.validusinc.com/,,,,,,,No snapshot found
http://valianthealth.com,http://web.archive.org/web/20130225121941/http://www.valianthealth.com/,,,,,,Failed to extract features after retries
http://vgres.com,,,,,,,No snapshot found
http://www.validus-ivc.co.uk,,,,,,,No snapshot found
http://www.valirx.com,,,,,,,No snapshot found
http://www.valldata.co.uk,,,,,,,No snapshot found
http://www.valkee.com,https://web.archive.org/web/20100620011516/http://www.valkee.com,236.0,2.0,4.0,False,False,
http://ecigscheaper.com,,,,,,,No snapshot found
http://www.validustech.com,http://web.archive.org/web/20091003061952/http://www.validustech.com/,,,,,,Failed to extract features after retries
http://www.vallie.co.uk,,,,,,,No snapshot found
http://www.valioo.com/,http://web.archive.org/web/20110925220535/http://valioo.com/,,,,,,Failed to extract features after retries
http://www.costahowesassociates.com,,,,,,,No snapshot found
http://www.valleyproteins.com/,http://web.archive.org/web/20040604230019/http://www.valleyproteins.com/,,,,,,Failed to extract features after retries
http://www.valon.fi,,,,,,,No snapshot found
http://www.valooto.com,,,,,,,No snapshot found
http://www.valneva.com,http://web.archive.org/web/20130608134422/http://www.valneva.com/?,,,,,,Failed to extract features after retries
http://www.valmet-automotive.com,http://web.archive.org/web/20080723121159/http://www.valmet-automotive.com/,,,,,,Failed to extract features after retries
http://www.valopaa.com/home,,,,,,,No snapshot found
http://www.valocor.com,http://web.archive.org/web/20100520011139/http://valocor.com/,,,,,,Failed to extract features after retries
http://www.valopes.com,,,,,,,No snapshot found
http://valormedical.com,,,,,,,No snapshot found
http://www.valorcapital.us/,,,,,,,No snapshot found
http://www.valorem-energie.com,,,,,,,No snapshot found
https://valorwater.com/,https://web.archive.org/web/20140715114236/https://valorwater.com/,554.0,66.0,10.0,False,False,
http://valparkmobile.com/,,,,,,,No snapshot found
http://www.valtechcardio.com,,,,,,,No snapshot found
http://www.valsight.com/,,,,,,,No snapshot found
http://www.valuationapp.info,,,,,,,No snapshot found
https://www.valuethisnow.com/,,,,,,,No snapshot found
http://www.vbhc.com,,,,,,,No snapshot found
http://www.valueinvestmentgroup.com/,,,,,,,No snapshot found
http://www.valueclick.com,,,,,,,No snapshot found
https://www.valuecrates.com,,,,,,,No snapshot found
http://valuedinvesting.com/,,,,,,,No snapshot found
http://valuepaymentsystems.com,http://web.archive.org/web/20100513050826/http://www.valuepaymentsystems.com/,,,,,,Failed to extract features after retries
http://wayback.archive.org/web/*/http://valuesofn.com,,,,,,,No snapshot found
http://www.value-scope.com/,,,,,,,No snapshot found
http://www.venuelabs.com,,,,,,,No snapshot found
http://monitoringcare.com,http://web.archive.org/web/20140128090351/http://www.monitoringcare.com/,,,,,,Failed to extract features after retries
http://myvalunet.com,,,,,,,No snapshot found
http://www.vfirst.com,http://web.archive.org/web/20110202105549/http://vfirst.com/,,,,,,Failed to extract features after retries
http://www.valutao.com,,,,,,,No snapshot found
http://www.valvexchange.com,,,,,,,No snapshot found
http://vamo.com,,,,,,,No snapshot found
http://www.valyoo.in,,,,,,,No snapshot found
http://www.vamosa.com,,,,,,,No snapshot found
http://www.valuestar.com,http://web.archive.org/web/19991122041228/http://valuestar.com/,,,,,,Failed to extract features after retries
http://www.vampcommunications.com,,,,,,,No snapshot found
https://vampirelabs.com/,,,,,,,No snapshot found
http://www.vanbulck-beers.be/,,,,,,,No snapshot found
http://www.vgic.com,,,,,,,No snapshot found
http://www.vanheinde.nl,,,,,,,No snapshot found
http://www.vanwagner.com/,,,,,,,No snapshot found
http://www.vanaworkforce.com,,,,,,,No snapshot found
http://www.vanceinfo.com,,,,,,,No snapshot found
http://www.personalizedprevention.com,http://web.archive.org/web/20110209091848/http://www.personalizedprevention.com/,,,,,,Failed to extract features after retries
http://www.vandapharma.com,,,,,,,No snapshot found
http://vancl.com,http://web.archive.org/web/20100329150319/http://www.vancl.com/,1051.0,1.0,146.0,False,False,
http://www.vandaliaresearch.com,,,,,,,No snapshot found
http://www.vanderbilt.edu,,,,,,,No snapshot found
http://mc.vanderbilt.edu,,,,,,,No snapshot found
http://www.vanare.com,http://web.archive.org/web/20150310003313/http://www.vanare.com/,,,,,,Failed to extract features after retries
http://www.vandynesuperturbo.com,,,,,,,No snapshot found
http://www.vangoart.com,https://web.archive.org/web/20110201233217/http://www.vangoart.com,406.0,0.0,17.0,False,True,
http://www.seshtutoring.com,,,,,,,No snapshot found
http://accuspeechmobile.com,,,,,,,No snapshot found
http://www.vangoghimaging.com,,,,,,,No snapshot found
http://vaniday.com/,,,,,,,No snapshot found
http://www.vanderdroid.com/,http://web.archive.org/web/20130906045931/http://www.vanderdroid.com/,,,,,,Failed to extract features after retries
http://www.vanillabreeze.com,,,,,,,No snapshot found
http://www.vanillaforums.com,,,,,,,No snapshot found
https://vanillavideo.com/,,,,,,,No snapshot found
http://www.vaniteee.com,,,,,,,No snapshot found
http://www.vanguarddealerservices.com/PublicPages/Home.aspx,http://web.archive.org/web/20140111042143/http://www.vanguarddealerservices.com/PublicPages/Home.aspx,,,,,,Failed to extract features after retries
http://www.vanhawks.com/,http://web.archive.org/web/20140105025225/http://vanhawks.com/,,,,,,Failed to extract features after retries
http://vanitycube.in,,,,,,,No snapshot found
http://vannasobelle.tumblr.com/,,,,,,,No snapshot found
http://vannevartech.com,,,,,,,No snapshot found
http://vantageanalytics.com/,,,,,,,No snapshot found
http://www.vanson.com,,,,,,,No snapshot found
http://www.vantagedatacenters.com,,,,,,,No snapshot found
http://vantagehospice.com,,,,,,,No snapshot found
http://www.vanksen.com,http://web.archive.org/web/20100524200432/http://www.vanksen.com/,,,,,,Failed to extract features after retries
http://www.vantageoncology.com,,,,,,,No snapshot found
http://vanquishoncology.com,http://web.archive.org/web/20140302074907/http://vanquishoncology.com/,,,,,,Failed to extract features after retries
http://vantagepointanalytics.com,,,,,,,No snapshot found
http://www.vantageilm.com,,,,,,,No snapshot found
http://www.vantage-intl.com,,,,,,,No snapshot found
http://vantageousvideo.com,,,,,,,No snapshot found
http://www.vantagesports.com/,,,,,,,No snapshot found
http://www.vantagemedia.com,http://web.archive.org/web/20070225132428/http://www.vantagemedia.com/,,,,,,Failed to extract features after retries
http://vantixdx.com,,,,,,,No snapshot found
http://www.vantrix.com,,,,,,,No snapshot found
http://www.vanu.com,https://web.archive.org/web/20070518183601/http://www.vanu.com,355.0,55.0,2.0,True,True,
http://www.vantia.com,http://web.archive.org/web/20110512052649/http://www.vantia.com/,,,,,,Failed to extract features after retries
http://vap.is/,,,,,,,No snapshot found
http://www.vantos.com,http://web.archive.org/web/20050204202959/http://vantos.com/,,,,,,Failed to extract features after retries
http://vapeholdings.com,http://web.archive.org/web/20140404232658/http://www.vapeholdings.com/,,,,,,Failed to extract features after retries
http://vapor-corp.com,,,,,,,No snapshot found
http://www.vapor.io/,,,,,,,No snapshot found
http://www.vapogenix.com/,,,,,,,No snapshot found
http://www.vaperma.com,http://web.archive.org/web/20071009174057/http://www.vaperma.com/,,,,,,Failed to extract features after retries
http://vaporwire.net,,,,,,,No snapshot found
http://www.VaporChat.com,,,,,,,No snapshot found
http://vaperma.com,,,,,,,No snapshot found
http://www.varaa.co,,,,,,,No snapshot found
http://www.varadainnovations.com,,,,,,,No snapshot found
http://varaani.com,,,,,,,No snapshot found
http://varagesale.com,,,,,,,No snapshot found
http://vardhman.com,,,,,,,No snapshot found
http://www.vapore.com,http://web.archive.org/web/20090921062443/http://www.vapore.com/,,,,,,Failed to extract features after retries
